month,region,power_kwh_industry,power_kwh_total,prod_index,temp_avg,precipitation,export_amount,util_rate,indicator,value
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,설비가동률전망,101.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,고용현황,95.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,고용전망,101.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,원자재가격현황,122.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,원자재가격전망,128.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,제품가격현황,99.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,제품가격전망,105.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,경상이익현황,80.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,경상이익전망,87.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,자금사정현황,79.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,자금사정전망,89.0
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7,부가가치비중 (%),7.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,시황현황,88.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,시황전망,96.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,매출액현황,83.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,매출액전망,96.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,국내시장출하현황,83.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,국내시장출하전망,98.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,수출현황,86.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,수출전망,103.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,재고현황,106.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,재고전망,102.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,설비투자현황,99.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,설비투자전망,97.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,설비가동률현황,91.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,설비가동률전망,99.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,고용현황,100.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,고용전망,104.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,원자재가격현황,131.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,원자재가격전망,133.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,제품가격현황,104.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,제품가격전망,113.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,경상이익현황,80.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,경상이익전망,93.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,자금사정현황,78.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,자금사정전망,91.0
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7,부가가치비중 (%),8.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,시황현황,77.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,시황전망,110.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,매출액현황,68.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,매출액전망,115.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,국내시장출하현황,67.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,국내시장출하전망,113.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,수출현황,80.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,수출전망,112.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,재고현황,108.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,재고전망,97.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,설비투자현황,87.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,설비투자전망,102.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,설비가동률현황,76.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,설비가동률전망,109.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,고용현황,92.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,고용전망,106.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,원자재가격현황,124.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,원자재가격전망,131.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,제품가격현황,95.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,제품가격전망,103.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,경상이익현황,74.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,경상이익전망,103.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,자금사정현황,67.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,자금사정전망,95.0
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7,부가가치비중 (%),2.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,시황현황,82.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,시황전망,86.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,매출액현황,85.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,매출액전망,86.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,국내시장출하현황,83.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,국내시장출하전망,87.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,수출현황,93.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,수출전망,91.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,재고현황,96.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,재고전망,99.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,설비투자현황,99.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,설비투자전망,96.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,설비가동률현황,94.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,설비가동률전망,94.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,고용현황,98.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,고용전망,95.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,원자재가격현황,145.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,원자재가격전망,139.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,제품가격현황,107.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,제품가격전망,109.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,경상이익현황,83.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,경상이익전망,83.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,자금사정현황,80.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,자금사정전망,85.0
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7,부가가치비중 (%),2.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,시황현황,78.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,시황전망,95.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,매출액현황,78.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,매출액전망,100.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,국내시장출하현황,76.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,국내시장출하전망,100.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,수출현황,73.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,수출전망,97.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,재고현황,100.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,재고전망,97.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,설비투자현황,97.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,설비투자전망,106.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,설비가동률현황,87.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,설비가동률전망,100.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,고용현황,95.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,고용전망,98.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,원자재가격현황,138.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,원자재가격전망,136.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,제품가격현황,105.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,제품가격전망,112.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,경상이익현황,78.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,경상이익전망,91.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,자금사정현황,70.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,자금사정전망,92.0
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7,부가가치비중 (%),1.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,시황현황,83.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,시황전망,93.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,매출액현황,85.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,매출액전망,96.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,국내시장출하현황,89.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,국내시장출하전망,95.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,수출현황,100.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,수출전망,102.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,재고현황,103.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,재고전망,102.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,설비투자현황,103.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,설비투자전망,101.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,설비가동률현황,96.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,설비가동률전망,101.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,고용현황,100.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,고용전망,103.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,원자재가격현황,125.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,원자재가격전망,129.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,제품가격현황,107.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,제품가격전망,108.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,경상이익현황,85.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,경상이익전망,87.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,자금사정현황,87.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,자금사정전망,90.0
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7,부가가치비중 (%),2.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,시황현황,88.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,시황전망,93.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,매출액현황,95.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,매출액전망,99.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,국내시장출하현황,95.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,국내시장출하전망,99.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,수출현황,84.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,수출전망,96.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,재고현황,99.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,재고전망,102.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,설비투자현황,92.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,설비투자전망,101.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,설비가동률현황,94.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,설비가동률전망,103.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,고용현황,92.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,고용전망,100.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,원자재가격현황,133.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,원자재가격전망,136.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,제품가격현황,103.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,제품가격전망,107.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,경상이익현황,85.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,경상이익전망,87.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,자금사정현황,83.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,자금사정전망,90.0
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7,부가가치비중 (%),2.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,시황현황,86.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,시황전망,97.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,매출액현황,93.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,매출액전망,99.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,국내시장출하현황,91.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,국내시장출하전망,100.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,수출현황,90.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,수출전망,104.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,재고현황,97.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,재고전망,103.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,설비투자현황,96.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,설비투자전망,101.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,설비가동률현황,93.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,설비가동률전망,106.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,고용현황,97.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,고용전망,115.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,원자재가격현황,118.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,원자재가격전망,124.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,제품가격현황,103.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,제품가격전망,106.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,경상이익현황,86.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,경상이익전망,98.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,자금사정현황,84.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,자금사정전망,94.0
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7,부가가치비중 (%),10.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,시황현황,87.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,시황전망,98.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,매출액현황,94.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,매출액전망,101.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,국내시장출하현황,91.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,국내시장출하전망,98.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,수출현황,102.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,수출전망,101.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,재고현황,106.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,재고전망,107.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,설비투자현황,100.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,설비투자전망,102.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,설비가동률현황,92.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,설비가동률전망,99.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,고용현황,101.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,고용전망,105.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,원자재가격현황,139.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,원자재가격전망,136.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,제품가격현황,114.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,제품가격전망,110.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,경상이익현황,84.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,경상이익전망,83.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,자금사정현황,77.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,자금사정전망,87.0
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7,부가가치비중 (%),3.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,시황현황,88.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,시황전망,96.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,매출액현황,92.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,매출액전망,97.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,국내시장출하현황,91.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,국내시장출하전망,98.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,수출현황,78.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,수출전망,96.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,재고현황,103.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,재고전망,100.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,설비투자현황,103.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,설비투자전망,103.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,설비가동률현황,98.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,설비가동률전망,102.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,고용현황,94.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,고용전망,100.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,원자재가격현황,124.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,원자재가격전망,127.0
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7,제품가격현황,115.0
